inverter_id,st,pv,mppt,north,east,lat,lon,elev_m,slope_deg,aspect_deg,cross_slope_deg,plane_rms_m,table_east,table_north,table_lat,table_lon
WB08-INV02,2,2,1,9891141.825,459590.051,-0.9848532,116.6367951,88.3,8.858,84.0,8.81,0.149,459596.988,9891140.99,-0.9848607,116.6368575
WB08-INV02,3,3,1,9891141.825,459605.497,-0.9848532,116.636934,86.59,11.347,171.9,1.62,0.039,459612.434,9891140.99,-0.9848607,116.6369963
WB08-INV02,4,4,1,9891141.825,459620.943,-0.9848532,116.6370728,86.15,9.359,150.8,4.6,0.1,459627.88,9891140.99,-0.9848608,116.6371351
WB08-INV02,5,10,3,9891134.525,459590.051,-0.9849192,116.6367951,89.18,12.746,68.9,11.92,0.037,459596.988,9891133.69,-0.9849268,116.6368575
WB08-INV02,6,11,3,9891134.525,459605.497,-0.9849192,116.636934,86.03,4.453,91.6,4.45,0.074,459612.434,9891133.69,-0.9849268,116.6369963
WB08-INV02,7,25,6,9891134.525,459667.281,-0.9849193,116.6374893,86.02,13.87,333.3,-6.33,0.082,459674.218,9891133.69,-0.9849268,116.6375516
WB08-INV02,8,12,3,9891127.625,459590.051,-0.9849816,116.6367951,89.95,15.072,54.1,12.31,0.09,459596.988,9891126.79,-0.9849892,116.6368575
WB08-INV02,9,13,3,9891127.625,459605.497,-0.9849816,116.636934,86.5,9.463,43.3,6.52,0.118,459612.434,9891126.79,-0.9849892,116.6369963
WB08-INV02,10,26,6,9891127.625,459651.835,-0.9849817,116.6373504,84.91,13.726,315.9,-9.65,0.068,459658.772,9891126.79,-0.9849893,116.6374128
WB08-INV02,11,27,6,9891127.625,459667.281,-0.9849817,116.6374893,87.55,24.607,335.7,-10.67,0.159,459674.218,9891126.79,-0.9849893,116.6375516
WB08-INV02,12,6,2,9891121.425,459605.497,-0.9850377,116.6369339,87.69,12.667,37.2,7.74,0.062,459612.434,9891120.59,-0.9850453,116.6369963
WB08-INV02,13,15,4,9891121.425,459651.835,-0.9850378,116.6373504,85.97,20.198,320.2,-13.25,0.144,459658.772,9891120.59,-0.9850453,116.6374128
WB08-INV02,14,28,6,9891121.425,459667.281,-0.9850378,116.6374893,89.4,24.611,326.7,-14.12,0.107,459674.218,9891120.59,-0.9850454,116.6375516
WB08-INV02,15,7,2,9891115.024,459609.252,-0.9850957,116.6369677,88.16,12.168,48.3,9.15,0.057,459612.434,9891114.59,-0.9850996,116.6369963
WB08-INV02,16,16,4,9891115.425,459651.835,-0.9850921,116.6373504,87.14,22.115,310.4,-17.2,0.1,459658.772,9891114.59,-0.9850996,116.6374128
WB08-INV02,17,20,5,9891115.425,459667.281,-0.9850921,116.6374892,91.75,21.699,322.5,-13.62,0.185,459674.218,9891114.59,-0.9850996,116.6375516
WB08-INV02,18,21,5,9891115.425,459682.727,-0.9850921,116.6376281,95.53,16.483,354.6,-1.6,0.085,459689.664,9891114.59,-0.9850997,116.6376904
WB08-INV02,19,8,2,9891109.125,459605.497,-0.985149,116.6369339,89.88,13.436,63.4,12.06,0.073,459612.434,9891108.29,-0.9851566,116.6369963
WB08-INV02,20,9,2,9891109.125,459620.943,-0.985149,116.6370728,86.59,8.155,80.1,8.04,0.238,459627.88,9891108.29,-0.9851566,116.6371351
WB08-INV02,21,17,4,9891109.125,459636.389,-0.985149,116.6372116,84.96,15.532,303.2,-13.09,0.069,459643.326,9891108.29,-0.9851566,116.6372739
WB08-INV02,22,18,4,9891109.125,459651.835,-0.9851491,116.6373504,88.42,21.968,298.9,-19.45,0.1,459658.772,9891108.29,-0.9851566,116.6374128
WB08-INV02,23,22,5,9891109.125,459667.281,-0.9851491,116.6374892,93.58,17.016,306.0,-13.91,0.125,459674.218,9891108.29,-0.9851566,116.6375516
WB08-INV02,24,23,5,9891109.125,459682.727,-0.9851491,116.6376281,97.0,7.945,350.4,-1.33,0.145,459689.664,9891108.29,-0.9851567,116.6376904
WB08-INV03,1,1,1,9891102.425,459605.497,-0.9852096,116.6369339,91.05,16.054,63.8,14.48,0.072,459612.434,9891101.59,-0.9852172,116.6369963
WB08-INV03,2,2,1,9891102.425,459620.943,-0.9852096,116.6370728,87.09,8.681,64.5,7.85,0.329,459627.88,9891101.59,-0.9852172,116.6371351
WB08-INV03,3,10,3,9891102.425,459636.389,-0.9852097,116.6372116,85.52,14.641,287.8,-13.97,0.07,459643.326,9891101.59,-0.9852172,116.6372739
WB08-INV03,4,11,3,9891102.425,459651.835,-0.9852097,116.6373504,89.35,22.015,292.6,-20.47,0.079,459658.772,9891101.59,-0.9852172,116.6374128
WB08-INV03,5,12,3,9891102.425,459667.281,-0.9852097,116.6374892,94.91,16.169,311.4,-12.27,0.128,459674.218,9891101.59,-0.9852173,116.6375516
WB08-INV03,6,3,1,9891095.625,459605.497,-0.9852712,116.6369339,92.13,18.706,60.4,16.4,0.081,459612.434,9891094.79,-0.9852787,116.6369963
WB08-INV03,7,6,2,9891095.625,459620.943,-0.9852712,116.6370727,87.71,10.557,46.9,7.75,0.33,459627.88,9891094.79,-0.9852787,116.6371351
WB08-INV03,8,15,4,9891095.625,459636.389,-0.9852712,116.6372116,86.06,17.64,294.8,-16.1,0.098,459643.326,9891094.79,-0.9852787,116.6372739
WB08-INV03,9,13,3,9891095.625,459651.835,-0.9852712,116.6373504,90.4,22.686,298.0,-20.26,0.054,459658.772,9891094.79,-0.9852788,116.6374128
WB08-INV03,10,4,1,9891088.925,459605.497,-0.9853318,116.6369339,92.81,16.703,56.6,14.06,0.236,459612.434,9891088.09,-0.9853393,116.6369963
WB08-INV03,11,7,2,9891088.925,459620.943,-0.9853318,116.6370727,88.65,16.15,31.7,8.65,0.247,459627.88,9891088.09,-0.9853394,116.6371351
WB08-INV03,12,16,4,9891088.925,459636.389,-0.9853318,116.6372116,86.89,20.335,305.9,-16.71,0.053,459643.326,9891088.09,-0.9853394,116.6372739
WB08-INV03,13,25,6,9891088.925,459651.835,-0.9853318,116.6373504,91.73,21.328,297.0,-19.18,0.066,459658.772,9891088.09,-0.9853394,116.6374128
WB08-INV03,14,8,2,9891081.225,459620.943,-0.9854014,116.6370727,90.51,15.755,28.1,7.57,0.232,459627.88,9891080.39,-0.985409,116.6371351
WB08-INV03,15,17,4,9891081.225,459636.389,-0.9854015,116.6372116,89.01,21.295,316.1,-15.12,0.087,459643.326,9891080.39,-0.985409,116.6372739
WB08-INV03,16,26,6,9891081.225,459651.835,-0.9854015,116.6373504,93.26,19.143,297.7,-17.08,0.135,459658.772,9891080.39,-0.985409,116.6374127
WB08-INV03,17,9,2,9891073.425,459620.943,-0.985472,116.6370727,91.92,16.461,15.0,4.37,0.171,459627.88,9891072.59,-0.9854796,116.6371351
WB08-INV03,18,18,4,9891073.425,459636.389,-0.985472,116.6372116,91.13,20.318,317.1,-14.15,0.073,459643.326,9891072.59,-0.9854796,116.6372739
WB08-INV03,19,27,6,9891065.125,459636.389,-0.9855471,116.6372115,94.02,19.44,331.5,-9.56,0.12,459643.326,9891064.29,-0.9855547,116.6372739
WB08-INV03,20,20,5,9891056.025,459590.051,-0.9856294,116.6367951,92.4,13.827,265.7,-13.79,0.387,459596.988,9891055.19,-0.985637,116.6368574
WB08-INV03,21,21,5,9891047.125,459590.051,-0.9857099,116.636795,91.17,21.481,260.1,-21.19,0.485,459596.988,9891046.29,-0.9857175,116.6368574
WB08-INV03,22,23,5,9891047.125,459605.497,-0.9857099,116.6369339,95.79,14.513,304.4,-12.06,0.36,459612.434,9891046.29,-0.9857175,116.6369962
WB08-INV03,23,22,5,9891047.125,459620.943,-0.98571,116.6370727,98.32,16.723,341.4,-5.47,0.157,459627.88,9891046.29,-0.9857175,116.6371351
WB08-INV03,24,28,6,9891037.825,459636.389,-0.9857941,116.6372115,101.7,5.139,347.7,-1.1,0.11,459643.326,9891036.99,-0.9858017,116.6372739
WB08-INV04,1,1,1,9891081.225,459698.173,-0.9854015,116.6377669,94.88,11.82,141.4,7.44,0.081,459705.11,9891080.39,-0.9854091,116.6378292
WB08-INV04,2,2,1,9891081.225,459713.619,-0.9854015,116.6379057,93.11,7.017,142.0,4.33,0.083,459720.556,9891080.39,-0.9854091,116.6379681
WB08-INV04,3,10,3,9891081.225,459729.065,-0.9854016,116.6380445,91.71,16.085,152.5,7.58,0.134,459736.002,9891080.39,-0.9854091,116.6381069
WB08-INV04,4,11,3,9891081.225,459744.511,-0.9854016,116.6381834,89.68,23.475,156.5,9.82,0.132,459751.448,9891080.39,-0.9854091,116.6382457
WB08-INV04,5,6,2,9891081.225,459759.957,-0.9854016,116.6383222,87.27,29.58,162.2,9.84,0.301,459766.894,9891080.39,-0.9854091,116.6383845
WB08-INV04,6,3,1,9891073.425,459682.727,-0.9854721,116.637628,96.24,12.937,136.9,8.92,0.271,459689.664,9891072.59,-0.9854796,116.6376904
WB08-INV04,7,4,1,9891073.425,459698.173,-0.9854721,116.6377669,93.77,10.767,145.5,6.15,0.15,459705.11,9891072.59,-0.9854797,116.6378292
WB08-INV04,8,12,3,9891073.425,459713.619,-0.9854721,116.6379057,92.17,17.661,154.4,7.83,0.138,459720.556,9891072.59,-0.9854797,116.637968
WB08-INV04,9,13,3,9891073.425,459729.065,-0.9854721,116.6380445,90.22,22.588,147.9,12.47,0.066,459736.002,9891072.59,-0.9854797,116.6381069
WB08-INV04,10,7,2,9891073.425,459744.511,-0.9854721,116.6381833,86.91,21.599,147.8,11.91,0.07,459751.448,9891072.59,-0.9854797,116.6382457
WB08-INV04,11,8,2,9891073.425,459759.957,-0.9854722,116.6383222,83.51,18.925,147.7,10.38,0.093,459766.894,9891072.59,-0.9854797,116.6383845
WB08-INV04,12,9,2,9891073.425,459775.403,-0.9854722,116.638461,80.89,31.795,164.0,9.7,0.283,459782.34,9891072.59,-0.9854797,116.6385234
WB08-INV04,13,15,4,9891065.125,459682.727,-0.9855472,116.637628,94.15,17.373,143.6,10.52,0.123,459689.664,9891064.29,-0.9855547,116.6376904
WB08-INV04,14,14,3,9891065.125,459698.173,-0.9855472,116.6377669,91.51,19.529,166.1,4.87,0.122,459705.11,9891064.29,-0.9855547,116.6378292
WB08-INV04,15,25,6,9891065.125,459713.619,-0.9855472,116.6379057,90.09,23.563,150.2,12.23,0.076,459720.556,9891064.29,-0.9855548,116.637968
WB08-INV04,16,26,6,9891065.125,459729.065,-0.9855472,116.6380445,86.81,23.829,160.9,8.22,0.159,459736.002,9891064.29,-0.9855548,116.6381069
WB08-INV04,17,27,6,9891065.125,459744.511,-0.9855472,116.6381833,84.24,17.988,144.3,10.73,0.048,459751.448,9891064.29,-0.9855548,116.6382457
WB08-INV04,18,28,6,9891065.125,459759.957,-0.9855472,116.6383222,81.4,21.144,141.4,13.57,0.25,459766.894,9891064.29,-0.9855548,116.6383845
WB08-INV04,19,16,4,9891056.025,459667.781,-0.9856295,116.6374937,98.16,24.451,117.9,21.89,0.236,459674.218,9891055.19,-0.985637,116.6375515
WB08-INV04,20,17,4,9891056.025,459683.227,-0.9856295,116.6376325,92.2,20.719,139.0,13.94,0.071,459689.664,9891055.19,-0.9856371,116.6376904
WB08-INV04,21,18,4,9891056.025,459698.173,-0.9856295,116.6377668,88.71,23.227,157.5,9.33,0.15,459705.11,9891055.19,-0.9856371,116.6378292
WB08-INV04,22,20,5,9891056.025,459713.619,-0.9856295,116.6379057,86.4,24.947,153.0,11.92,0.085,459720.556,9891055.19,-0.9856371,116.637968
WB08-INV04,23,21,5,9891056.025,459729.065,-0.9856295,116.6380445,83.19,25.346,163.1,7.84,0.195,459736.002,9891055.19,-0.9856371,116.6381069
WB08-INV04,24,22,5,9891056.025,459744.511,-0.9856296,116.6381833,80.87,20.956,165.0,5.66,0.144,459751.448,9891055.19,-0.9856371,116.6382457
WB08-INV04,25,23,5,9891056.025,459759.957,-0.9856296,116.6383222,78.96,15.362,127.0,12.38,0.127,459766.894,9891055.19,-0.9856371,116.6383845
WB08-INV05,1,1,1,9891047.125,459667.281,-0.98571,116.6374892,96.39,21.238,108.7,20.21,0.234,459674.218,9891046.29,-0.9857176,116.6375515
WB08-INV05,2,2,1,9891047.125,459682.727,-0.98571,116.637628,90.34,21.698,131.9,16.5,0.155,459689.664,9891046.29,-0.9857176,116.6376904
WB08-INV05,3,10,3,9891047.125,459698.173,-0.98571,116.6377668,85.63,24.989,147.2,14.17,0.183,459705.11,9891046.29,-0.9857176,116.6378292
WB08-INV05,4,11,3,9891047.125,459713.619,-0.98571,116.6379057,82.1,25.119,158.4,9.79,0.133,459720.556,9891046.29,-0.9857176,116.637968
WB08-INV05,5,12,3,9891047.125,459729.065,-0.9857101,116.6380445,79.09,20.101,159.3,7.37,0.188,459736.002,9891046.29,-0.9857176,116.6381068
WB08-INV05,6,6,2,9891047.125,459744.511,-0.9857101,116.6381833,77.3,11.166,185.4,-1.06,0.075,459751.448,9891046.29,-0.9857176,116.6382457
WB08-INV05,7,7,2,9891047.125,459759.957,-0.9857101,116.6383221,77.33,14.828,130.1,11.45,0.161,459766.894,9891046.29,-0.9857177,116.6383845
WB08-INV05,8,3,1,9891037.825,459667.281,-0.9857941,116.6374892,95.58,20.679,84.8,20.6,0.318,459674.218,9891036.99,-0.9858017,116.6375515
WB08-INV05,9,4,1,9891037.825,459682.727,-0.9857942,116.637628,89.05,22.942,95.0,22.86,0.211,459689.664,9891036.99,-0.9858017,116.6376904
WB08-INV05,10,13,3,9891037.825,459698.173,-0.9857942,116.6377668,82.88,20.378,114.3,18.7,0.127,459705.11,9891036.99,-0.9858017,116.6378292
WB08-INV05,11,14,3,9891037.825,459714.019,-0.9857942,116.6379092,78.05,23.884,153.4,11.21,0.232,459720.556,9891036.99,-0.9858017,116.637968
WB08-INV05,12,8,2,9891037.825,459729.065,-0.9857942,116.6380445,75.49,17.316,173.9,1.9,0.184,459736.002,9891036.99,-0.9858018,116.6381068
WB08-INV05,13,9,2,9891037.825,459744.511,-0.9857942,116.6381833,74.94,16.657,186.0,-1.79,0.065,459751.448,9891036.99,-0.9858018,116.6382457
WB08-INV05,14,20,5,9891037.825,459759.957,-0.9857942,116.6383221,75.26,14.597,142.9,8.93,0.106,459766.894,9891036.99,-0.9858018,116.6383845
WB08-INV05,15,21,5,9891029.053,459756.079,-0.9858736,116.6382873,73.57,8.27,155.6,3.44,0.292,459763.017,9891028.218,-0.9858812,116.6383496
WB08-INV05,16,15,4,9891029.125,459667.281,-0.9858728,116.6374892,95.58,20.464,95.2,20.39,0.193,459674.218,9891028.29,-0.9858804,116.6375515
WB08-INV05,17,16,4,9891029.125,459682.727,-0.9858729,116.637628,89.57,22.775,85.2,22.7,0.312,459689.664,9891028.29,-0.9858804,116.6376903
WB08-INV05,18,25,6,9891029.125,459698.173,-0.9858729,116.6377668,83.23,22.231,57.0,18.92,0.155,459705.11,9891028.29,-0.9858804,116.6378292
WB08-INV05,19,26,6,9891029.125,459713.619,-0.9858729,116.6379056,77.73,19.654,60.2,17.22,0.151,459720.556,9891028.29,-0.9858805,116.637968
WB08-INV05,20,17,4,9891020.625,459667.281,-0.9859497,116.6374892,96.25,24.96,98.3,24.73,0.128,459674.218,9891019.79,-0.9859573,116.6375515
WB08-INV05,21,18,4,9891020.625,459682.727,-0.9859498,116.637628,89.25,17.164,99.8,16.93,0.239,459689.664,9891019.79,-0.9859573,116.6376903
WB08-INV05,22,27,6,9891020.625,459698.173,-0.9859498,116.6377668,84.35,16.122,95.1,16.06,0.102,459705.11,9891019.79,-0.9859573,116.6378292
WB08-INV05,23,28,6,9891020.625,459713.619,-0.9859498,116.6379056,79.65,17.825,66.3,16.41,0.112,459720.556,9891019.79,-0.9859574,116.637968
WB08-INV05,24,22,5,9891013.125,459713.619,-0.9860176,116.6379056,79.37,11.91,113.4,10.96,0.169,459720.556,9891012.29,-0.9860252,116.637968
WB08-INV05,25,23,5,9891013.125,459729.065,-0.9860177,116.6380445,76.36,15.405,49.8,11.88,0.17,459736.002,9891012.29,-0.9860252,116.6381068
WB08-INV06,1,1,1,9891013.125,459667.281,-0.9860176,116.6374891,95.53,25.98,104.2,25.29,0.072,459674.218,9891012.29,-0.9860252,116.6375515
WB08-INV06,2,2,1,9891013.125,459682.727,-0.9860176,116.637628,88.16,16.869,103.4,16.43,0.134,459689.664,9891012.29,-0.9860252,116.6376903
WB08-INV06,3,10,3,9891013.125,459698.173,-0.9860176,116.6377668,83.5,19.701,129.8,15.38,0.131,459705.11,9891012.29,-0.9860252,116.6378292
WB08-INV06,4,3,1,9891004.625,459667.281,-0.9860945,116.6374891,94.56,25.088,100.6,24.71,0.1,459674.218,9891003.79,-0.9861021,116.6375515
WB08-INV06,5,4,1,9891004.625,459682.727,-0.9860945,116.637628,87.31,18.219,103.8,17.73,0.152,459689.664,9891003.79,-0.9861021,116.6376903
WB08-INV06,6,11,3,9891004.625,459698.173,-0.9860945,116.6377668,82.27,20.268,113.2,18.75,0.144,459705.11,9891003.79,-0.9861021,116.6378291
WB08-INV06,7,6,2,9891004.625,459713.619,-0.9860945,116.6379056,77.25,15.038,150.5,7.54,0.172,459720.556,9891003.79,-0.9861021,116.637968
WB08-INV06,8,7,2,9891004.625,459729.065,-0.9860946,116.6380444,75.52,11.881,159.9,4.14,0.168,459736.002,9891003.79,-0.9861021,116.6381068
WB08-INV06,9,15,4,9891004.625,459744.511,-0.9860946,116.6381833,74.29,12.3,97.4,12.2,0.112,459751.448,9891003.79,-0.9861021,116.6382456
WB08-INV06,10,12,3,9890996.325,459682.727,-0.9861696,116.637628,86.81,17.257,96.1,17.17,0.177,459689.664,9890995.49,-0.9861772,116.6376903
WB08-INV06,11,13,3,9890996.325,459698.173,-0.9861696,116.6377668,81.88,20.535,86.2,20.49,0.077,459705.11,9890995.49,-0.9861772,116.6378291
WB08-INV06,12,8,2,9890996.325,459713.619,-0.9861696,116.6379056,76.38,11.902,102.7,11.62,0.108,459720.556,9890995.49,-0.9861772,116.637968
WB08-INV06,13,9,2,9890996.325,459729.065,-0.9861697,116.6380444,73.42,12.978,158.8,4.76,0.113,459736.002,9890995.49,-0.9861772,116.6381068
WB08-INV06,14,14,3,9890987.825,459682.727,-0.9862465,116.637628,86.74,15.772,77.8,15.43,0.059,459689.664,9890986.99,-0.9862541,116.6376903
WB08-INV06,15,16,4,9890987.825,459698.173,-0.9862465,116.6377668,82.4,20.994,78.9,20.63,0.117,459705.11,9890986.99,-0.9862541,116.6378291
WB08-INV06,16,17,4,9890987.825,459713.619,-0.9862465,116.6379056,76.54,14.945,61.5,13.2,0.092,459720.556,9890986.99,-0.9862541,116.637968
WB08-INV06,17,18,4,9890987.825,459729.065,-0.9862466,116.6380444,72.92,8.273,65.5,7.54,0.065,459736.002,9890986.99,-0.9862541,116.6381068
WB08-INV06,18,25,6,9890979.325,459674.897,-0.9863234,116.6375576,90.39,18.4,72.1,17.57,0.167,,,,
WB08-INV06,19,26,6,9890979.325,459690.343,-0.9863234,116.6376964,85.54,17.544,66.5,16.17,0.115,459689.709,9890978.49,-0.986331,116.6376907
WB08-INV06,20,27,6,9890979.325,459705.789,-0.9863234,116.6378352,80.3,18.126,62.5,16.19,0.127,459705.155,9890978.49,-0.986331,116.6378295
WB08-INV06,21,28,6,9890979.325,459721.235,-0.9863234,116.6379741,76.12,17.486,49.8,13.53,0.092,459720.601,9890978.49,-0.986331,116.6379683
WB08-INV06,22,20,5,9890979.325,459736.681,-0.9863235,116.6381129,73.18,14.39,28.1,6.89,0.119,459736.047,9890978.49,-0.986331,116.6381072
WB08-INV06,23,21,5,9890979.325,459752.127,-0.9863235,116.6382517,71.99,13.427,22.5,5.22,0.048,459751.493,9890978.49,-0.986331,116.638246
WB08-INV06,24,22,5,9890970.725,459736.681,-0.9864013,116.6381129,74.88,10.322,52.9,8.27,0.091,459736.229,9890969.89,-0.9864088,116.6381088
WB08-INV06,25,23,5,9890970.725,459752.127,-0.9864013,116.6382517,72.94,7.194,75.4,6.96,0.095,459751.675,9890969.89,-0.9864088,116.6382476
WB08-INV07,1,1,1,9890970.725,459674.897,-0.9864012,116.6375576,90.37,13.608,75.0,13.16,0.079,,,,
WB08-INV07,2,2,1,9890970.725,459690.343,-0.9864012,116.6376964,86.65,17.002,72.1,16.22,0.127,459689.891,9890969.89,-0.9864088,116.6376923
WB08-INV07,3,3,1,9890970.725,459705.789,-0.9864012,116.6378352,81.63,17.524,63.4,15.77,0.101,459705.337,9890969.89,-0.9864088,116.6378312
WB08-INV07,4,4,1,9890970.725,459721.235,-0.9864013,116.637974,77.76,14.425,55.8,12.01,0.071,459720.783,9890969.89,-0.9864088,116.63797
WB08-INV07,5,10,3,9890962.725,459674.897,-0.9864736,116.6375576,89.84,12.035,108.7,11.42,0.13,,,,
WB08-INV07,6,11,3,9890962.725,459690.343,-0.9864736,116.6376964,86.77,13.651,100.4,13.43,0.088,459689.891,9890961.89,-0.9864812,116.6376923
WB08-INV07,7,12,3,9890962.725,459705.789,-0.9864736,116.6378352,82.26,17.838,82.1,17.68,0.073,459705.337,9890961.89,-0.9864812,116.6378311
WB08-INV07,8,15,4,9890962.725,459721.235,-0.9864736,116.637974,78.76,12.128,70.2,11.43,0.059,459720.783,9890961.89,-0.9864812,116.63797
WB08-INV07,9,6,2,9890962.725,459736.681,-0.9864736,116.6381129,75.5,9.15,59.5,7.9,0.166,459736.229,9890961.89,-0.9864812,116.6381088
WB08-INV07,10,7,2,9890962.725,459752.127,-0.9864737,116.6382517,73.02,11.986,83.5,11.91,0.131,459751.675,9890961.89,-0.9864812,116.6382476
WB08-INV07,11,13,3,9890954.625,459673.261,-0.9865469,116.6375428,88.8,11.006,131.4,8.3,0.167,,,,
WB08-INV07,12,14,3,9890954.625,459688.707,-0.9865469,116.6376817,86.6,14.012,119.9,12.21,0.055,459689.877,9890953.79,-0.9865544,116.6376922
WB08-INV07,13,16,4,9890954.625,459704.153,-0.9865469,116.6378205,82.76,14.65,103.3,14.27,0.115,459705.323,9890953.79,-0.9865545,116.637831
WB08-INV07,14,17,4,9890954.625,459719.599,-0.9865469,116.6379593,79.36,12.889,92.9,12.87,0.072,459720.769,9890953.79,-0.9865545,116.6379698
WB08-INV07,15,8,2,9890954.625,459735.045,-0.9865469,116.6380982,76.38,5.457,77.7,5.33,0.099,459736.215,9890953.79,-0.9865545,116.6381087
WB08-INV07,16,9,2,9890954.625,459750.491,-0.9865469,116.638237,73.7,14.477,85.8,14.44,0.069,459751.661,9890953.79,-0.9865545,116.6382475
WB08-INV07,17,25,6,9890946.825,459674.897,-0.9866174,116.6375575,87.44,14.062,141.9,8.79,0.098,,,,
WB08-INV07,18,26,6,9890946.825,459690.343,-0.9866174,116.6376964,85.08,15.975,132.3,11.96,0.078,459689.814,9890945.99,-0.986625,116.6376916
WB08-INV07,19,18,4,9890946.825,459705.789,-0.9866175,116.6378352,81.9,10.598,115.1,9.62,0.117,459705.26,9890945.99,-0.986625,116.6378304
WB08-INV07,20,20,5,9890946.825,459721.235,-0.9866175,116.637974,78.9,11.759,85.4,11.72,0.071,459720.706,9890945.99,-0.986625,116.6379693
WB08-INV07,21,21,5,9890946.825,459736.681,-0.9866175,116.6381128,76.32,4.795,87.4,4.79,0.106,459736.152,9890945.99,-0.9866251,116.6381081
WB08-INV07,22,22,5,9890946.825,459752.127,-0.9866175,116.6382517,73.68,13.215,62.8,11.8,0.063,459751.598,9890945.99,-0.9866251,116.6382469
WB08-INV07,23,27,6,9890939.425,459674.897,-0.9866844,116.6375575,85.78,14.181,147.4,7.75,0.091,,,,
WB08-INV07,24,28,6,9890939.425,459690.343,-0.9866844,116.6376964,83.55,16.149,135.4,11.49,0.072,459689.814,9890938.59,-0.986692,116.6376916
WB08-INV07,25,23,5,9890939.425,459705.789,-0.9866844,116.6378352,81.39,9.232,134.6,6.6,0.094,459705.26,9890938.59,-0.986692,116.6378304
WB08-INV08,1,1,1,9890939.425,459721.235,-0.9866844,116.637974,78.95,10.196,112.3,9.45,0.057,459720.706,9890938.59,-0.986692,116.6379693
WB08-INV08,2,2,1,9890939.425,459736.681,-0.9866844,116.6381128,76.18,5.746,105.6,5.54,0.171,459736.152,9890938.59,-0.986692,116.6381081
WB08-INV08,3,3,1,9890939.425,459752.127,-0.9866845,116.6382517,74.49,10.772,96.3,10.71,0.078,459751.598,9890938.59,-0.986692,116.6382469
WB08-INV08,4,10,3,9890932.225,459667.281,-0.9867495,116.6374891,84.56,14.708,153.8,6.61,0.11,459674.218,9890931.39,-0.9867571,116.6375514
WB08-INV08,5,11,3,9890932.225,459682.727,-0.9867495,116.6376279,83.0,12.55,144.8,7.31,0.089,459689.664,9890931.39,-0.9867571,116.6376903
WB08-INV08,6,12,3,9890932.225,459698.173,-0.9867495,116.6377667,81.09,14.601,149.1,7.62,0.084,459705.11,9890931.39,-0.9867571,116.6378291
WB08-INV08,7,13,3,9890932.225,459713.619,-0.9867496,116.6379056,79.14,12.613,145.6,7.21,0.065,459720.556,9890931.39,-0.9867571,116.6379679
WB08-INV08,8,15,4,9890932.225,459729.065,-0.9867496,116.6380444,77.04,8.613,120.8,7.41,0.081,459736.002,9890931.39,-0.9867571,116.6381067
WB08-INV08,9,16,4,9890932.225,459744.511,-0.9867496,116.6381832,75.16,13.46,131.1,10.22,0.093,459751.448,9890931.39,-0.9867572,116.6382456
WB08-INV08,10,4,1,9890932.225,459759.957,-0.9867496,116.638322,72.41,11.578,102.2,11.32,0.073,459766.894,9890931.39,-0.9867572,116.6383844
WB08-INV08,11,6,2,9890924.925,459667.281,-0.9868156,116.6374891,83.57,17.078,147.4,9.4,0.118,459674.218,9890924.09,-0.9868231,116.6375514
WB08-INV08,12,7,2,9890924.925,459682.727,-0.9868156,116.6376279,81.21,16.901,162.1,5.34,0.06,459689.664,9890924.09,-0.9868231,116.6376902
WB08-INV08,13,8,2,9890924.925,459698.173,-0.9868156,116.6377667,79.64,17.38,149.7,8.97,0.088,459705.11,9890924.09,-0.9868232,116.6378291
WB08-INV08,14,9,2,9890924.925,459713.619,-0.9868156,116.6379055,77.35,11.918,153.0,5.47,0.059,459720.556,9890924.09,-0.9868232,116.6379679
WB08-INV08,15,17,4,9890924.925,459729.065,-0.9868156,116.6380444,75.83,13.675,152.3,6.45,0.089,459736.002,9890924.09,-0.9868232,116.6381067
WB08-INV08,16,18,4,9890924.925,459744.511,-0.9868156,116.6381832,74.05,10.333,119.7,9.0,0.121,459751.448,9890924.09,-0.9868232,116.6382456
WB08-INV08,17,23,5,9890924.925,459759.957,-0.9868156,116.638322,71.69,9.865,92.4,9.86,0.141,459766.894,9890924.09,-0.9868232,116.6383844
WB08-INV08,18,25,6,9890917.625,459667.281,-0.9868816,116.6374891,81.64,20.324,148.6,10.92,0.079,459674.218,9890916.79,-0.9868892,116.6375514
WB08-INV08,19,26,6,9890917.625,459682.727,-0.9868816,116.6376279,78.83,18.05,164.7,4.91,0.053,459689.664,9890916.79,-0.9868892,116.6376902
WB08-INV08,20,27,6,9890917.625,459698.173,-0.9868816,116.6377667,77.41,11.215,153.6,5.04,0.086,459705.11,9890916.79,-0.9868892,116.6378291
WB08-INV08,21,28,6,9890917.625,459713.619,-0.9868816,116.6379055,76.13,10.501,145.3,6.02,0.066,459720.556,9890916.79,-0.9868892,116.6379679
WB08-INV08,22,20,5,9890917.625,459729.065,-0.9868817,116.6380444,74.38,7.369,142.6,4.49,0.062,459736.002,9890916.79,-0.9868892,116.6381067
WB08-INV08,23,21,5,9890917.625,459744.511,-0.9868817,116.6381832,73.08,6.917,132.1,5.14,0.083,459751.448,9890916.79,-0.9868892,116.6382455
WB08-INV08,24,22,5,9890917.625,459759.957,-0.9868817,116.638322,71.6,11.509,118.4,10.15,0.135,459766.894,9890916.79,-0.9868893,116.6383844
